,JNJ,ABBV,LLY,MSFT,NVDA,AVGO,NEE,PLD,CCI,PSA
2018-03-28,114.59850311279297,77.40325927734375,71.17623138427734,85.19165802001953,54.85513687133789,205.15557861328125,37.11543655395508,56.620086669921875,97.05670928955078,176.74252319335938
2018-03-29,115.22792053222656,77.71527862548828,71.50896453857422,86.98336029052734,57.39281463623047,204.26278686523438,37.3578987121582,57.03662109375,95.94506072998047,175.2297821044922
2018-03-30,115.22792053222656,77.71527862548828,71.50896453857422,86.98336029052734,57.39281463623047,204.26278686523438,37.3578987121582,57.03662109375,95.94506072998047,175.2297821044922
2018-04-02,111.99989318847656,75.09601593017578,69.96546173095703,84.36251068115234,54.780784606933594,197.3543243408203,37.138309478759766,55.596900939941406,95.23603057861328,174.37278747558594
2018-04-03,115.40776062011719,74.38167572021484,71.66608428955078,85.49662780761719,55.84641647338867,205.2422637939453,37.05368423461914,55.89570236206055,94.0018310546875,175.4308624267578
2018-04-04,117.26002502441406,76.31124114990234,72.64579010009766,87.99358367919922,56.06697463989258,205.42430114746094,37.12916564941406,56.276004791259766,95.33233642578125,178.4214324951172
2018-04-05,117.52979278564453,75.71183776855469,72.66426849365234,88.04122924804688,54.8625602722168,204.8348846435547,37.511146545410156,55.92285919189453,96.11138153076172,176.0779571533203
2018-04-06,115.1829605102539,73.71659851074219,71.02835083007812,85.99220275878906,53.09560012817383,198.3858642578125,37.2252311706543,55.4520149230957,94.54451751708984,174.2591094970703
2018-04-09,116.42379760742188,74.2913589477539,71.48121643066406,86.50682830810547,53.38307571411133,203.47398376464844,37.08342361450195,55.524452209472656,95.28856658935547,174.7313232421875
2018-04-10,117.11616516113281,76.86956787109375,73.21883392333984,88.51773834228516,56.480838775634766,207.81668090820312,37.00794982910156,55.77798843383789,90.7193374633789,175.2822265625
2018-04-11,116.55868530273438,76.885986328125,72.76594543457031,87.54563903808594,56.06697463989258,208.31077575683594,36.834110260009766,55.79609680175781,91.7872314453125,173.7344512939453
2018-04-12,117.27799987792969,76.42142486572266,73.28352355957031,89.18485260009766,58.138755798339844,207.539306640625,36.38351821899414,55.814208984375,90.91191101074219,171.66201782226562
2018-04-13,117.44886016845703,76.18083190917969,73.68094635009766,88.70835876464844,57.37050247192383,214.04904174804688,36.64655303955078,56.375606536865234,90.8243637084961,172.51022338867188
2018-04-16,118.47388458251953,76.8196029663086,74.05065155029297,89.7471694946289,57.3680419921875,216.15536499023438,37.08113098144531,56.683475494384766,91.32330322265625,172.3440704345703
2018-04-17,117.37689971923828,77.64090728759766,73.86577606201172,91.55790710449219,58.867340087890625,218.209716796875,37.33272933959961,59.12828826904297,92.90765380859375,173.6382598876953
2018-04-18,114.84125518798828,78.24651336669922,73.68094635009766,91.91053771972656,58.57740020751953,216.3460693359375,37.250389099121094,59.45426559448242,93.30155181884766,173.06985473632812
2018-04-19,114.68842315673828,77.15975952148438,73.70867919921875,91.59603881835938,56.76087188720703,210.512451171875,37.17719650268555,59.064910888671875,89.843994140625,169.45840454101562
2018-04-20,113.88815307617188,76.8196029663086,73.07093048095703,90.53816223144531,56.6790885925293,205.53695678710938,36.77692413330078,58.84758377075195,89.82647705078125,168.5490264892578
2018-04-23,114.04100799560547,77.29247283935547,74.12457275390625,90.87174224853516,55.48211669921875,202.3557891845703,36.854698181152344,58.747982025146484,91.86601257324219,168.6714324951172
2018-04-24,113.46553802490234,75.7909164428711,74.02291107177734,88.7464828491211,54.817962646484375,197.96978759765625,37.09257125854492,59.05584716796875,92.21615600585938,169.4321746826172
2018-04-25,113.97808074951172,76.2140121459961,74.99337768554688,87.97451782226562,53.69285202026367,198.49853515625,36.67171859741211,58.530662536621094,92.0848388671875,169.38845825195312
2018-04-26,115.10202026367188,80.83480834960938,76.29656982421875,89.83293914794922,55.814205169677734,199.72940063476562,37.330440521240234,59.644412994384766,91.997314453125,174.7313232421875
2018-04-27,115.3358154296875,81.90496826171875,76.46292114257812,91.31966400146484,56.08927536010742,201.7750701904297,37.50199890136719,60.28730773925781,88.67981719970703,177.03109741210938
2018-04-30,113.73529815673828,80.09648132324219,74.92868041992188,89.127685546875,55.734893798828125,198.86257934570312,37.49055099487305,58.77516174316406,88.29466247558594,176.44522094726562
2018-05-01,113.30371856689453,84.67578887939453,73.0801773071289,90.53816223144531,56.29001235961914,199.69471740722656,37.33272933959961,58.92001724243164,88.2859115600586,178.8236846923828
2018-05-02,111.04679107666016,83.26549530029297,72.85836791992188,89.11815643310547,56.08431625366211,198.27317810058594,37.38533020019531,58.63026428222656,88.25090026855469,178.98985290527344
2018-05-03,110.62418365478516,83.19082641601562,72.12821960449219,89.65186309814453,57.73976135253906,195.2480010986328,37.296138763427734,58.67554473876953,88.90740966796875,180.05667114257812
2018-05-04,111.66722869873047,83.09957885742188,72.4609375,90.690673828125,59.24403381347656,199.8160858154297,37.53173065185547,59.08301544189453,90.43046569824219,181.35086059570312
2018-05-07,111.12771606445312,82.65159606933594,72.67351531982422,91.70088195800781,61.628074645996094,204.5401611328125,37.36246871948242,59.30033493041992,89.77396392822266,183.6156463623047
2018-05-08,110.24653625488281,82.46080017089844,72.90458679199219,91.31014251708984,62.054325103759766,207.03656005859375,36.575653076171875,59.028690338134766,89.93153381347656,183.65940856933594
2018-05-09,111.05579376220703,83.93746185302734,73.26502227783203,92.38705444335938,63.38759994506836,206.34312438964844,36.20511245727539,59.05584716796875,90.85063171386719,184.97984313964844
2018-05-10,112.71026611328125,85.32286834716797,74.7345962524414,93.31150817871094,64.46562957763672,211.07583618164062,36.648834228515625,59.3908805847168,91.83975219726562,185.25086975097656
2018-05-11,114.40968322753906,86.42620086669922,76.20411682128906,93.11136627197266,63.07781982421875,210.96316528320312,36.76548385620117,59.155460357666016,90.6930923461914,185.0322723388672
2018-05-14,113.34867095947266,87.84479522705078,76.77716827392578,93.42584228515625,63.283512115478516,212.15936279296875,36.6419792175293,59.04679870605469,90.4129867553711,183.1434783935547
2018-05-15,112.5124282836914,86.42620086669922,75.98230743408203,92.74920654296875,60.85487365722656,209.40293884277344,36.33319854736328,58.150360107421875,90.40421295166016,180.05667114257812
2018-05-16,112.71026611328125,87.13966369628906,75.5472640991211,92.9885025024414,60.96638870239258,208.47547912597656,35.94892501831055,57.407859802246094,90.15036010742188,179.78561401367188
2018-05-17,111.36151123046875,87.37194061279297,75.99395751953125,92.06005859375,61.3876953125,207.55665588378906,35.77739715576172,57.29921340942383,89.20501708984375,178.24656677246094
2018-05-18,111.7121810913086,87.91947174072266,76.37549591064453,92.23235321044922,60.94904327392578,204.55746459960938,35.78425598144531,57.26298522949219,89.485107421875,178.02798461914062
2018-05-21,111.24461364746094,88.12687683105469,76.15215301513672,93.41922760009766,60.52775573730469,207.20989990234375,36.64655303955078,57.78816223144531,89.3713150024414,179.17347717285156
2018-05-22,110.51628875732422,88.12687683105469,76.51509094238281,93.32349395751953,60.1461067199707,206.7245330810547,36.46586227416992,57.74289321899414,89.03870391845703,178.48268127441406
2018-05-23,111.00183868408203,87.60423278808594,76.94318389892578,94.433837890625,61.38349151611328,208.518798828125,36.6602783203125,58.648380279541016,89.4238510131836,180.72125244140625
2018-05-24,109.9228286743164,85.56343841552734,76.97109985351562,94.09880828857422,61.42068862915039,211.0931854248047,36.87071228027344,58.385799407958984,89.15248107910156,181.13226318359375
2018-05-25,110.03154754638672,83.85450744628906,77.02691650390625,94.14667510986328,61.81496810913086,216.72743225097656,37.14975357055664,58.32240676879883,89.93153381347656,182.312744140625
2018-05-28,110.03154754638672,83.85450744628906,77.02691650390625,94.14667510986328,61.81496810913086,216.72743225097656,37.14975357055664,58.32240676879883,89.93153381347656,182.312744140625
2018-05-29,108.1564712524414,82.51885986328125,76.71983337402344,93.81166076660156,61.64386749267578,216.43272399902344,37.449378967285156,58.23185348510742,90.56177520751953,183.5019989013672
2018-05-30,109.57862854003906,85.45560455322266,78.0412826538086,94.71139526367188,62.73495101928711,216.1813507080078,37.80162048339844,58.67554473876953,91.05195617675781,185.58314514160156
2018-05-31,108.35575103759766,82.0792007446289,79.13943481445312,94.6061019897461,62.53657150268555,218.4957275390625,37.925132751464844,58.26808166503906,91.1657485961914,185.24212646484375
2018-06-01,109.84131622314453,81.34085845947266,78.96260833740234,96.47259521484375,63.88307571411133,222.1969757080078,37.30072021484375,58.95624923706055,90.85938262939453,185.04974365234375
2018-06-04,110.46633911132812,82.21192169189453,79.16734313964844,97.31488037109375,65.6759262084961,223.9565887451172,37.116485595703125,59.988502502441406,91.33206176757812,187.1746368408203
2018-06-05,110.04060363769531,82.32804870605469,78.93468475341797,97.8126220703125,65.73047637939453,224.7280731201172,36.68582534790039,59.79833984375,90.29042053222656,186.1515655517578
2018-06-06,111.22723388671875,82.94196319580078,79.96766662597656,98.0997543334961,65.75031280517578,228.420654296875,35.95580291748047,59.70779800415039,90.06283569335938,186.7811279296875
2018-06-07,111.71638488769531,82.39442443847656,79.9211196899414,96.55873107910156,65.19239044189453,229.42611694335938,36.01337432861328,59.72590637207031,89.70393371582031,188.12779235839844
2018-06-08,112.37765502929688,83.31526947021484,80.10725402832031,97.2765884399414,65.03863525390625,223.60989379882812,36.11009216308594,59.716854095458984,90.19413757324219,189.3607635498047
2018-06-11,111.10948944091797,82.76774597167969,79.90252685546875,96.72144317626953,64.62699127197266,226.08892822265625,35.78768539428711,59.29127883911133,90.44798278808594,189.439453125
2018-06-12,111.00078582763672,82.0542984008789,79.55818939208984,96.97029876708984,65.1130142211914,226.60899353027344,36.25056838989258,59.318450927734375,91.6296615600586,190.56918334960938
2018-06-13,111.08231353759766,80.95093536376953,79.7722396850586,96.52999877929688,65.0683822631836,228.47265625,36.18838882446289,58.588714599609375,88.46974182128906,187.391845703125
2018-06-14,110.88302612304688,81.92156982421875,80.3585205078125,97.0755844116211,66.18675231933594,232.7026824951172,36.575286865234375,58.76201629638672,89.4869155883789,189.28060913085938
2018-06-15,111.0641860961914,82.6018295288086,80.85173797607422,95.84085083007812,65.77760314941406,234.23690795898438,36.7410888671875,58.33330154418945,89.41616821289062,188.89227294921875
2018-06-18,109.89566802978516,81.69757843017578,80.13519287109375,96.53958129882812,65.73543548583984,229.27012634277344,36.94145584106445,58.533973693847656,89.30118560791016,189.47474670410156
2018-06-19,111.02796936035156,81.30767059326172,80.79591369628906,96.53958129882812,64.51539611816406,227.69947814941406,37.53791427612305,57.931941986083984,90.15914916992188,191.58416748046875
2018-06-20,110.54785919189453,81.50678253173828,80.29338836669922,97.50633239746094,65.04608154296875,227.93505859375,37.46882247924805,58.47924041748047,90.74295043945312,192.87274169921875
2018-06-21,110.01341247558594,79.26689910888672,80.09794616699219,96.80757904052734,63.75661087036133,226.56515502929688,37.62311935424805,58.33330154418945,91.0260009765625,195.79409790039062
2018-06-22,111.27254486083984,77.55793762207031,79.95835876464844,96.10884857177734,62.22908020019531,226.61749267578125,37.83728790283203,58.661678314208984,91.63630676269531,199.43038940429688
2018-06-25,111.04607391357422,77.19292449951172,79.81877899169922,94.1753921508789,59.295555114746094,220.25637817382812,38.320919036865234,58.50660705566406,92.23778533935547,199.15679931640625
2018-06-26,110.82868194580078,76.42142486572266,79.20455932617188,94.83583068847656,60.00723648071289,219.48849487304688,38.406124114990234,58.39714431762695,94.07759857177734,202.1134796142578
2018-06-27,110.15835571289062,75.91535186767578,78.79509735107422,93.3617935180664,58.45244216918945,215.6230010986328,38.70780944824219,58.752899169921875,94.05105590820312,200.52479553222656
2018-06-28,110.5116195678711,76.67857360839844,79.55818939208984,94.40511322021484,59.72703170776367,213.69456481933594,38.41533660888672,59.42790222167969,95.17438507080078,202.0517120361328
2018-06-29,109.9137954711914,76.8611068725586,79.40929412841797,94.38597106933594,58.74504470825195,211.72254943847656,38.465999603271484,59.920467376708984,95.36898040771484,200.22474670410156
2018-07-02,110.13118743896484,77.24270629882812,79.90252685546875,95.72599029541016,60.06923294067383,211.2077178955078,38.92197036743164,58.853233337402344,95.68743133544922,199.76577758789062
2018-07-03,111.15479278564453,77.65750122070312,80.50743103027344,94.8071060180664,58.73017501831055,208.79942321777344,38.81835174560547,59.33668899536133,96.42156982421875,202.50184631347656
2018-07-04,111.15479278564453,77.65750122070312,80.50743103027344,94.8071060180664,58.73017501831055,208.79942321777344,38.81835174560547,59.33668899536133,96.42156982421875,202.50184631347656
2018-07-05,113.22914123535156,78.37924194335938,80.55394744873047,95.4867172241211,60.190731048583984,214.130859375,38.813743591308594,60.18501281738281,98.1817626953125,205.38792419433594
2018-07-06,113.90850830078125,80.4034194946289,81.32637786865234,96.82673645019531,61.331417083740234,216.120361328125,39.22135925292969,60.385684967041016,98.42058563232422,204.9466094970703
2018-07-09,114.18025970458984,80.50296783447266,81.77306365966797,97.48716735839844,61.807525634765625,215.90219116210938,38.072200775146484,60.020816802978516,96.95227813720703,202.6783447265625
2018-07-10,115.38501739501953,81.9962158203125,81.9405746459961,97.74561309814453,62.79942321777344,218.63339233398438,38.560420989990234,60.048187255859375,97.82794952392578,203.62269592285156
2018-07-11,114.35236358642578,78.77743530273438,81.48456573486328,97.61160278320312,61.38101577758789,212.42063903808594,38.78380584716797,59.65593719482422,98.05791473388672,202.61659240722656
2018-07-12,115.72925567626953,80.126708984375,82.74090576171875,99.72693634033203,62.29851150512695,183.22410583496094,38.80223083496094,59.90222930908203,97.96062469482422,202.5724334716797
2018-07-13,114.07154083251953,80.98152923583984,83.48539733886719,100.9137954711914,61.82489013671875,176.66232299804688,39.0394287109375,59.7745246887207,98.23485565185547,201.30149841308594
2018-07-16,112.94833374023438,80.66307830810547,82.88980102539062,100.41609954833984,61.547149658203125,177.35165405273438,39.03482437133789,59.32756042480469,97.80142974853516,199.05970764160156
2018-07-17,116.95211029052734,79.9591064453125,83.35511779785156,101.41155242919922,62.908538818359375,181.76693725585938,39.198333740234375,57.8498420715332,98.06678009033203,193.9230194091797
2018-07-18,115.76546478271484,79.11267852783203,83.78318786621094,100.61710357666016,62.41506576538086,182.17706298828125,39.01640319824219,57.43936538696289,97.68643188476562,193.4111328125
2018-07-19,114.08061981201172,75.38330078125,83.22480773925781,99.92794036865234,62.49689483642578,183.5644073486328,39.20754623413086,57.922821044921875,98.20831298828125,196.34133911132812
2018-07-20,113.99908447265625,74.5117416381836,82.33143615722656,101.71782684326172,62.21419906616211,183.52952575683594,39.14305877685547,56.95591354370117,97.58914184570312,196.04124450683594
2018-07-23,114.70563507080078,74.92237091064453,82.71297454833984,103.34502410888672,61.84720993041992,189.10533142089844,38.880523681640625,57.074501037597656,96.19158172607422,194.7173309326172
2018-07-24,117.17858123779297,76.7158203125,86.8728256225586,103.04830169677734,61.67362976074219,189.6463165283203,39.198333740234375,56.88294219970703,95.51935577392578,193.58763122558594
2018-07-25,116.50824737548828,78.03994750976562,89.7391128540039,106.08251190185547,62.457218170166016,197.1766815185547,38.631813049316406,58.15998077392578,96.34196472167969,193.87890625
2018-07-26,118.01191711425781,78.72715759277344,88.57585906982422,104.92433166503906,63.193702697753906,194.74217224121094,38.72623062133789,59.41877365112305,96.89921569824219,193.358154296875
2018-07-27,119.16233825683594,75.8945083618164,89.89732360839844,103.06743621826172,62.494422912597656,192.88357543945312,38.45448303222656,59.29107666015625,96.46578979492188,190.07493591308594
2018-07-30,119.72394561767578,76.64039611816406,91.21878814697266,100.85639190673828,60.53790283203125,196.4960479736328,38.281761169433594,59.29107666015625,96.95227813720703,189.31588745117188
2018-07-31,120.0409927368164,77.29407501220703,91.95397186279297,101.53596496582031,60.71891784667969,193.51182556152344,38.58345031738281,59.85662841796875,98.03141021728516,192.25494384765625
2018-08-01,120.1496810913086,78.70199584960938,91.85160064697266,101.72743225097656,61.118160247802734,189.1751251220703,38.666351318359375,60.3035888671875,98.65941619873047,191.94601440429688
2018-08-02,118.89059448242188,79.716064453125,92.56819915771484,102.96214294433594,62.147247314453125,188.782470703125,39.0233154296875,60.066429138183594,98.40290069580078,185.5295867919922
2018-08-03,119.52467346191406,80.89773559570312,93.60116577148438,103.41201782226562,62.514251708984375,190.05642700195312,39.41481018066406,60.942100524902344,99.49970245361328,188.85693359375
2018-08-06,119.58808135986328,81.34188842773438,94.92264556884766,103.49816131591797,62.99284744262695,189.3059844970703,39.382564544677734,60.64109420776367,98.1817626953125,190.4809112548828
2018-08-07,119.08082580566406,78.82772064208984,94.8667984008789,104.21603393554688,63.7169303894043,192.23785400390625,39.29505920410156,59.89311218261719,98.40290069580078,191.38998413085938
2018-08-08,118.818115234375,78.55115509033203,95.17389678955078,104.79989624023438,64.0814437866211,191.4961700439453,39.168399810791016,59.929595947265625,97.2618637084961,191.71656799316406
2018-08-09,118.84527587890625,80.00939178466797,95.09947967529297,104.97219848632812,63.59541702270508,188.983154296875,39.34572219848633,59.628578186035156,98.55325317382812,190.4544219970703
2018-08-10,118.43768310546875,80.28594970703125,95.15528106689453,104.33087921142578,63.181297302246094,185.1874237060547,39.36414337158203,58.89884567260742,97.59799194335938,189.51889038085938
2018-08-13,117.95757293701172,81.10723876953125,95.3321304321289,103.57473754882812,63.511104583740234,184.18397521972656,39.44935989379883,58.771141052246094,97.84564971923828,189.93373107910156
2018-08-14,117.30538177490234,80.38650512695312,95.85848999023438,104.86689758300781,64.8278579711914,180.88560485839844,39.59674072265625,58.424522399902344,98.40290069580078,190.57797241210938
2018-08-15,118.1478042602539,81.66873931884766,96.69129180908203,103.44486236572266,64.24513244628906,180.25735473632812,39.78788375854492,58.844120025634766,99.28742980957031,193.472900390625
2018-08-16,120.0047378540039,82.31404876708984,97.65512084960938,103.42562866210938,63.83843994140625,182.0985107421875,40.253082275390625,59.88398361206055,99.67660522460938,194.93798828125
2018-08-17,121.80736541748047,82.80850219726562,98.7686538696289,103.36798858642578,60.709007263183594,182.60459899902344,40.34059524536133,61.50764846801758,100.71148681640625,197.32101440429688
2018-08-20,123.99044799804688,81.81959533691406,99.02130889892578,102.68579864501953,61.4578857421875,180.37953186035156,40.14023971557617,61.799556732177734,101.06529998779297,196.3589630126953
2018-08-21,122.60450744628906,81.91177368164062,98.31949615478516,101.83064270019531,62.81678771972656,183.6865997314453,39.75564956665039,59.9752082824707,99.81812286376953,194.92919921875
2018-08-22,121.9341812133789,81.82796478271484,98.28206634521484,102.86834716796875,65.17255401611328,181.09503173828125,39.54377746582031,59.43703079223633,98.76554870605469,186.26211547851562
2018-08-23,122.38711547851562,81.41732025146484,98.08556365966797,103.3487548828125,66.16940307617188,179.3935089111328,39.525352478027344,58.86235809326172,98.69478607177734,186.8181610107422
2018-08-24,123.14801788330078,81.62683868408203,98.97451782226562,104.1558837890625,67.50347900390625,182.36898803710938,39.77176284790039,60.28533935546875,99.44662475585938,188.25680541992188
2018-08-27,123.02947235107422,82.14640808105469,98.35692596435547,105.30889129638672,68.41605377197266,185.8331298828125,39.48619842529297,60.16675567626953,98.73899841308594,187.98318481445312
2018-08-28,122.48237609863281,81.50950622558594,98.42244720458984,105.94306945800781,68.03912353515625,187.10711669921875,39.278934478759766,61.42555236816406,100.4549789428711,189.45712280273438
2018-08-29,122.97476959228516,81.77769470214844,98.56280517578125,107.6341552734375,69.0960693359375,187.59576416015625,39.529293060302734,61.30697250366211,100.80877685546875,187.70956420898438
2018-08-30,123.05683135986328,81.1156234741211,98.70318603515625,107.56687927246094,68.92735290527344,189.0442352294922,39.59882736206055,61.00596237182617,100.623046875,186.80050659179688
2018-08-31,122.8197250366211,80.43680572509766,98.86223602294922,107.9320068359375,69.6394271850586,191.12095642089844,39.42961120605469,61.27960968017578,100.86185455322266,187.62136840820312
2018-09-03,122.8197250366211,80.43680572509766,98.86223602294922,107.9320068359375,69.6394271850586,191.12095642089844,39.42961120605469,61.27960968017578,100.86185455322266,187.62136840820312
2018-09-04,121.93521881103516,79.24674987792969,97.8984146118164,107.33628845214844,70.38872528076172,191.47000122070312,39.413387298583984,60.413055419921875,100.51689910888672,188.08029174804688
2018-09-05,123.8866195678711,79.77471160888672,98.9277572631836,104.24234771728516,69.07870483398438,193.20643615722656,39.781944274902344,61.33433151245117,100.74687194824219,190.37503051757812
2018-09-06,124.8075942993164,78.5595474243164,98.6002197265625,104.4825668334961,67.66448211669922,188.4508819580078,40.29191589355469,61.27960968017578,101.1272201538086,189.53656005859375
2018-09-07,125.21797943115234,78.91990661621094,100.15357971191406,103.97332000732422,67.45108795166016,202.94442749023438,39.89320755004883,60.203250885009766,99.9684829711914,184.5587615966797
2018-09-10,125.1176528930664,78.6265869140625,99.582763671875,105.09750366210938,68.16317749023438,209.9512481689453,39.87698745727539,60.69580841064453,99.62352752685547,186.8534698486328
2018-09-11,126.30303955078125,78.09022521972656,98.85289001464844,106.88468933105469,67.68431854248047,202.918212890625,39.90481185913086,60.558990478515625,99.1635971069336,185.63279724121094
2018-09-12,127.07820129394531,78.14051055908203,99.16168212890625,107.33628845214844,66.54300689697266,200.59718322753906,39.985931396484375,60.59548568725586,99.26087188720703,186.90695190429688
2018-09-13,127.56143951416016,80.73011016845703,99.73249053955078,108.48931121826172,67.32207489013672,205.42251586914062,40.472721099853516,61.65359115600586,100.44840240478516,187.04058837890625
2018-09-14,127.19670867919922,80.18537139892578,98.97451782226562,108.93130493164062,68.58495330810547,206.2252960205078,40.252506256103516,61.76384735107422,99.60018157958984,184.06463623046875
2018-09-17,127.62529754638672,79.92557525634766,98.91838073730469,107.74944305419922,67.96468353271484,204.90771484375,40.30118179321289,62.03025817871094,100.62696075439453,185.52587890625
2018-09-18,128.15414428710938,77.612548828125,100.0132064819336,108.7775650024414,67.24268341064453,210.75393676757812,40.203819274902344,61.304500579833984,100.15376281738281,183.048828125
2018-09-19,128.0812225341797,76.28001403808594,98.94645690917969,107.32666778564453,67.48087310791016,212.56494140625,39.21403503417969,60.58791732788086,99.84123992919922,181.85491943359375
2018-09-20,129.46730041503906,77.67121124267578,99.2552490234375,109.12345123291016,66.06663513183594,215.32540893554688,39.23721694946289,61.883270263671875,100.35912322998047,182.67465209960938
2018-09-21,130.28793334960938,77.3192138671875,99.49855041503906,109.78645324707031,65.36449432373047,218.1122589111328,39.582603454589844,62.0026969909668,99.74302673339844,181.97071838378906
2018-09-24,128.09033203125,78.29136657714844,98.80609130859375,110.18040466308594,65.9227523803711,219.299072265625,39.130577087402344,60.92782974243164,98.42159271240234,179.92140197753906
2018-09-25,126.42158508300781,78.59307098388672,98.90902709960938,109.96900939941406,66.59513854980469,217.71665954589844,38.67625427246094,60.98295974731445,97.93943786621094,180.3045654296875
2018-09-26,125.98392486572266,78.92828369140625,99.4798355102539,109.51741027832031,66.22544860839844,215.76495361328125,38.11992263793945,60.6246452331543,96.9036865234375,179.2264404296875
2018-09-27,126.03860473632812,78.89476776123047,99.83541870117188,109.93058013916016,66.34452819824219,216.6616973876953,38.384178161621094,61.05644989013672,97.25190734863281,177.7473907470703
2018-09-28,125.99304962158203,79.26351165771484,100.41558837890625,109.89214324951172,69.72378540039062,216.90782165527344,38.85010528564453,62.27831268310547,99.40374755859375,179.6541290283203
2018-10-01,127.37911224365234,79.61549377441406,100.68695831298828,111.0835952758789,71.79300689697266,219.351806640625,38.708702087402344,61.77302169799805,98.5822982788086,177.4800567626953
2018-10-02,128.0994415283203,78.9701919555664,101.02383422851562,110.6416015625,71.07846069335938,218.1122589111328,39.253440856933594,61.019691467285156,97.394775390625,178.4156036376953
2018-10-03,126.7772445678711,80.46192169189453,101.64142608642578,110.66082000732422,71.1405029296875,219.272705078125,38.99845886230469,60.661407470703125,97.18047332763672,176.1435089111328
2018-10-04,127.06907653808594,78.64335632324219,105.73066711425781,108.37400817871094,69.29454803466797,218.17381286621094,39.23257827758789,60.20206832885742,96.71619415283203,176.2058868408203
2018-10-05,126.8410873413086,79.09590911865234,107.6302261352539,107.7398452758789,66.95486450195312,214.71002197265625,39.95579528808594,59.935638427734375,97.09117889404297,177.31967163085938
2018-10-08,127.10553741455078,79.45626831054688,108.04196166992188,106.50996398925781,65.94011688232422,212.19569396972656,40.17601776123047,60.81758117675781,98.45729064941406,179.26206970214844
2018-10-09,126.93226623535156,79.2551498413086,108.0326156616211,107.8647689819336,65.88304901123047,215.12319946289062,40.27105712890625,61.607669830322266,99.17160034179688,179.039306640625
2018-10-10,125.59181213378906,78.00643157958984,106.05815887451172,102.00358581542969,60.95806884765625,203.80882263183594,40.043888092041016,60.22962188720703,97.06442260742188,177.02565002441406
2018-10-11,122.0446548461914,76.0118408203125,100.97705078125,101.76338195800781,58.3380241394043,201.2329559326172,39.19548416137695,57.73077392578125,94.0018539428711,174.3525848388672
2018-10-12,122.0719985961914,76.81651306152344,103.38194274902344,105.28008270263672,61.1689567565918,204.79344177246094,39.258079528808594,57.455169677734375,93.70719909667969,175.39508056640625
2018-10-15,122.14494323730469,75.53751373291016,103.51292419433594,103.38719940185547,58.40005874633789,204.37144470214844,39.322975158691406,57.94207000732422,94.20719909667969,176.6603240966797
2018-10-16,124.52494812011719,77.84989166259766,103.8965835571289,106.65409851074219,60.9928092956543,209.5143585205078,39.70545959472656,58.66783905029297,95.44831848144531,177.4087677001953
2018-10-17,127.16934204101562,78.15481567382812,106.2921142578125,106.37542724609375,60.3055419921875,208.50335693359375,39.59650802612305,57.749149322509766,95.35008239746094,176.53558349609375
2018-10-18,127.20581817626953,76.14738464355469,106.03009033203125,104.2519760131836,59.42971420288086,200.45932006835938,39.77035903930664,57.94207000732422,95.19830322265625,176.54452514648438
2018-10-19,126.79549407958984,74.51260375976562,104.72940826416016,104.40570831298828,56.85929870605469,200.6878662109375,40.20846939086914,58.419795989990234,95.47509765625,178.1661376953125
2018-10-22,126.45807647705078,71.37863159179688,104.83234405517578,105.33770751953125,57.36792755126953,200.98678588867188,40.02302169799805,58.11661911010742,94.44828033447266,175.14561462402344
2018-10-23,126.68603515625,70.26905059814453,103.29771423339844,103.86763000488281,54.84712219238281,201.36480712890625,39.55246353149414,58.83320999145508,94.7875747680664,176.08116149902344
2018-10-24,125.35469818115234,67.26210021972656,99.48919677734375,98.3139419555664,49.47555160522461,192.27459716796875,40.70451736450195,59.96318817138672,95.34114837646484,178.8343963623047
2018-10-25,126.26659393310547,69.2271957397461,100.95832824707031,104.05980682373047,51.56711959838867,195.37794494628906,40.148193359375,60.53277587890625,95.85009002685547,179.7432403564453
2018-10-26,124.8988265991211,68.43099975585938,99.55469512939453,102.77226257324219,49.197662353515625,187.3866424560547,39.38093185424805,59.19149398803711,92.44824981689453,178.93238830566406
2018-10-29,125.42768096923828,68.9137954711914,100.49981689453125,99.78404998779297,46.054115295410156,185.93606567382812,40.050838470458984,59.99076843261719,94.6893539428711,183.58346557617188
2018-10-30,128.3456573486328,69.10860443115234,101.37940979003906,99.66874694824219,50.36625671386719,194.29656982421875,40.22932434082031,60.284751892089844,97.78764343261719,185.07147216796875
2018-10-31,127.65263366699219,65.94075012207031,101.4729995727539,102.62814331054688,52.30896759033203,196.47686767578125,39.985931396484375,59.228240966796875,97.09117889404297,183.0756072998047
2018-11-01,128.40951538085938,67.93972778320312,100.93023681640625,101.77297973632812,54.115196228027344,202.09449768066406,39.515380859375,59.49467086791992,97.60905456542969,183.64584350585938
2018-11-02,128.2818145751953,67.3891372680664,99.89156341552734,102.00358581542969,53.32373809814453,194.0856170654297,38.977596282958984,59.118003845214844,97.62690734863281,177.5157012939453
2018-11-05,129.66787719726562,69.94717407226562,103.06375885009766,103.30073547363281,52.54219055175781,193.48780822753906,39.571006774902344,59.77946090698242,99.1358871459961,179.62738037109375
2018-11-06,130.00526428222656,70.86195373535156,99.09619140625,103.50251770019531,52.36603546142578,200.66152954101562,39.7448616027832,60.551170349121094,99.29660034179688,180.6966094970703
2018-11-07,131.9931182861328,73.65711975097656,102.67073822021484,107.57649230957031,53.043365478515625,206.06814575195312,40.22700500488281,61.626041412353516,99.76090240478516,181.28466796875
